Location,Sequence Number,SSID,MAC Address,RSSI value
CEP107,8,AndroidAP_6912,96:C6:12:9B:E7:4D,-81
CEP107,8,Attendance,C8:A6:08:45:29:D3,-81
CEP107,8,Project_213,40:23:43:7E:FE:59,-82
CEP107,8,DA_Public,C8:A6:08:45:29:D2,-82
CEP107,8,DAIICT_Student,C8:A6:08:45:29:D1,-82
CEP107,8,DAIICT_STAFF,C8:A6:08:45:29:D0,-83
CEP107,8,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP107,8,Attendance,78:9F:6A:7B:DC:A3,-88
CEP107,8,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP107,8,Smartcity,24:C9:A1:13:DD:E8,-90
CEP107,8,PegasusPR,9A:77:A2:8A:11:5E,-90
CEP107,9,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP107,9,Attendance,34:15:93:5C:E7:93,-71
CEP107,9,DAIICT_STAFF,34:15:93:5C:E7:90,-72
CEP107,9,DA_Public,34:15:93:5C:E7:92,-72
CEP107,9,AndroidAP_6912,96:C6:12:9B:E7:4D,-73
CEP107,9,DAIICT_STAFF,B0:7C:51:51:D6:20,-77
CEP107,9,DA_Public,B0:7C:51:51:D6:22,-77
CEP107,9,Attendance,B0:7C:51:51:D6:23,-77
CEP107,9,DAIICT_Student,B0:7C:51:51:D6:21,-78
CEP107,9,DAIICT_STAFF,C8:A6:08:45:29:D0,-84
CEP107,9,DAIICT_Student,C8:A6:08:45:29:D1,-84
CEP107,9,DA_Public,C8:A6:08:45:29:D2,-84
CEP107,9,Attendance,C8:A6:08:45:29:D3,-84
CEP107,9,Project_213,40:23:43:7E:FE:59,-85
CEP107,9,Smartcity,24:C9:A1:13:DD:E8,-86
CEP107,9,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP107,9,DAIICT_Student,78:9F:6A:7B:DC:A1,-86
CEP107,9,DA_Public,78:9F:6A:7B:DC:A2,-86
CEP107,9,Attendance,78:9F:6A:7B:DC:A3,-86
CEP107,9,PegasusPR,9A:77:A2:8A:11:5E,-88
CEP107,9,Attendance,B0:7C:51:51:C7:A3,-90
CEP107,10,Attendance,34:15:93:5C:E7:93,-65
CEP107,10,DAIICT_STAFF,34:15:93:5C:E7:90,-66
CEP107,10,DAIICT_Student,34:15:93:5C:E7:91,-66
CEP107,10,DA_Public,34:15:93:5C:E7:92,-66
CEP107,10,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP107,10,DA_Public,B0:7C:51:51:D6:22,-68
CEP107,10,DAIICT_Student,B0:7C:51:51:D6:21,-69
CEP107,10,Attendance,B0:7C:51:51:D6:23,-69
CEP107,10,Vinay_sp,C4:12:F5:04:D3:38,-74
CEP107,10,Attendance,C8:A6:08:45:29:D3,-82
CEP107,10,DAIICT_STAFF,C8:A6:08:45:29:D0,-83
CEP107,10,DAIICT_Student,C8:A6:08:45:29:D1,-83
CEP107,10,DA_Public,C8:A6:08:45:29:D2,-83
CEP107,10,Project_213,40:23:43:7E:FE:59,-84
CEP107,10,AndroidAP_6912,96:C6:12:9B:E7:4D,-87
CEP107,10,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP107,11,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP107,11,DAIICT_Student,B0:7C:51:51:D6:21,-68
CEP107,11,DA_Public,B0:7C:51:51:D6:22,-68
CEP107,11,Attendance,B0:7C:51:51:D6:23,-68
CEP107,11,Attendance,34:15:93:5C:E7:93,-72
CEP107,11,DAIICT_Student,34:15:93:5C:E7:91,-72
CEP107,11,DA_Public,34:15:93:5C:E7:92,-72
CEP107,11,AndroidAP_6912,96:C6:12:9B:E7:4D,-73
CEP107,11,DAIICT_STAFF,34:15:93:5C:E7:90,-73
CEP107,11,DAIICT_STAFF,C8:A6:08:45:29:D0,-77
CEP107,11,DAIICT_Student,C8:A6:08:45:29:D1,-78
CEP107,11,DA_Public,C8:A6:08:45:29:D2,-78
CEP107,11,Attendance,C8:A6:08:45:29:D3,-78
CEP107,11,Vinay_sp,C4:12:F5:04:D3:38,-83
CEP107,11,Project_213,40:23:43:7E:FE:59,-84
CEP107,11,DAIICT_Student,78:9F:6A:7B:DC:A1,-87
CEP107,11,Attendance,78:9F:6A:7B:DC:A3,-87
CEP107,11,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP107,11,DA_Public,78:9F:6A:7B:DC:A2,-89
CEP107,11,Smartcity,24:C9:A1:13:DD:E8,-90
CEP107,12,Attendance,34:15:93:5C:E7:93,-71
CEP107,12,DAIICT_STAFF,34:15:93:5C:E7:90,-72
CEP107,12,DAIICT_Student,34:15:93:5C:E7:91,-72
CEP107,12,DA_Public,34:15:93:5C:E7:92,-72
CEP107,12,AndroidAP_6912,96:C6:12:9B:E7:4D,-76
CEP107,12,Project_213,40:23:43:7E:FE:59,-80
CEP107,12,DA_Public,B0:7C:51:51:D6:22,-81
CEP107,12,DAIICT_STAFF,B0:7C:51:51:D6:20,-82
CEP107,12,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP107,12,Attendance,B0:7C:51:51:D6:23,-82
CEP107,12,Vinay_sp,C4:12:F5:04:D3:38,-83
CEP107,12,Attendance,78:9F:6A:7B:DC:A3,-88
CEP107,12,Attendance,B0:7C:51:51:C7:A3,-89
CEP107,12,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-89
CEP107,12,DA_Public,78:9F:6A:7B:DC:A2,-90
CEP107,13,Attendance,34:15:93:5C:E7:93,-60
CEP107,13,DAIICT_STAFF,34:15:93:5C:E7:90,-61
CEP107,13,DAIICT_Student,34:15:93:5C:E7:91,-61
CEP107,13,DA_Public,34:15:93:5C:E7:92,-61
CEP107,13,AndroidAP_6912,96:C6:12:9B:E7:4D,-71
CEP107,13,Vinay_sp,C4:12:F5:04:D3:38,-73
CEP107,13,DAIICT_STAFF,B0:7C:51:51:D6:20,-74
CEP107,13,DAIICT_Student,B0:7C:51:51:D6:21,-74
CEP107,13,DA_Public,B0:7C:51:51:D6:22,-74
CEP107,13,Attendance,B0:7C:51:51:D6:23,-74
CEP107,13,DA_Public,78:9F:6A:7B:DC:A2,-80
CEP107,13,Attendance,78:9F:6A:7B:DC:A3,-80
CEP107,13,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP107,13,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP107,13,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP107,13,DAIICT_Student,C8:A6:08:45:29:D1,-85
CEP107,13,DA_Public,C8:A6:08:45:29:D2,-85
CEP107,13,Attendance,C8:A6:08:45:29:D3,-86
CEP107,13,Attendance,B0:7C:51:51:C7:A3,-88
CEP107,13,DAIICT_STAFF,B0:7C:51:51:C7:A0,-88
CEP107,14,DAIICT_STAFF,34:15:93:5C:E7:90,-67
CEP107,14,DAIICT_Student,34:15:93:5C:E7:91,-67
CEP107,14,DA_Public,34:15:93:5C:E7:92,-67
CEP107,14,Attendance,34:15:93:5C:E7:93,-67
CEP107,14,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP107,14,Vinay_sp,C4:12:F5:04:D3:38,-76
CEP107,14,DA_Public,B0:7C:51:51:D6:22,-77
CEP107,14,DAIICT_STAFF,B0:7C:51:51:D6:20,-78
CEP107,14,Attendance,B0:7C:51:51:D6:23,-78
CEP107,14,AndroidAP_6912,96:C6:12:9B:E7:4D,-82
CEP107,14,Project_213,40:23:43:7E:FE:59,-82
CEP107,14,DA_Public,70:47:77:68:BE:62,-84
CEP107,14,DAIICT_STAFF,70:47:77:68:BE:60,-85
CEP107,14,DAIICT_Student,70:47:77:68:BE:61,-85
CEP107,14,DA_Public,78:9F:6A:7B:DC:A2,-85
CEP107,14,Attendance,78:9F:6A:7B:DC:A3,-85
CEP107,14,DA_Public,B0:7C:51:51:C7:A2,-86
CEP107,14,Attendance,70:47:77:68:BE:63,-86
CEP107,14,DA_Public,C8:A6:08:45:29:D2,-86
CEP107,14,Attendance,C8:A6:08:45:29:D3,-86
CEP107,14,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP107,14,DAIICT_Student,C8:A6:08:45:29:D1,-86
CEP107,14,Attendance,B0:7C:51:51:C7:A3,-87
CEP107,14,DAIICT_Student,B0:7C:51:51:C7:A1,-87
CEP107,14,DAIICT_STAFF,C8:A6:08:45:29:D0,-87
CEP107,14,DAIICT_STAFF,B0:7C:51:51:C7:A0,-88
CEP107,14,Smartcity,24:C9:A1:13:DD:E8,-89
CEP107,15,AndroidAP_6912,96:C6:12:9B:E7:4D,-65
CEP107,15,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP107,15,DAIICT_Student,B0:7C:51:51:D6:21,-70
CEP107,15,DA_Public,B0:7C:51:51:D6:22,-70
CEP107,15,Attendance,B0:7C:51:51:D6:23,-70
CEP107,15,Attendance,34:15:93:5C:E7:93,-70
CEP107,15,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP107,15,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP107,15,DA_Public,34:15:93:5C:E7:92,-71
CEP107,15,Project_213,40:23:43:7E:FE:59,-76
CEP107,15,Vinay_sp,C4:12:F5:04:D3:38,-77
CEP107,15,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP107,15,DAIICT_Student,78:9F:6A:7B:DC:A1,-86
CEP107,15,DA_Public,78:9F:6A:7B:DC:A2,-86
CEP107,15,Attendance,78:9F:6A:7B:DC:A3,-86
CEP107,15,DA_Public,C8:A6:08:45:29:D2,-86
CEP107,15,DAIICT_STAFF,B0:7C:51:51:C7:A0,-87
CEP107,15,DA_Public,B0:7C:51:51:C7:A2,-87
CEP107,15,DAIICT_STAFF,C8:A6:08:45:29:D0,-87
CEP107,15,DAIICT_Student,C8:A6:08:45:29:D1,-87
CEP107,15,Smartcity,24:C9:A1:13:DD:E8,-88
CEP107,15,Attendance,C8:A6:08:45:29:D3,-88
CEP107,15,Attendance,B0:7C:51:51:C7:A3,-89
CEP107,15,SRL_24*7*365,50:3D:D1:40:FE:6F,-90
CEP107,16,AndroidAP_6912,96:C6:12:9B:E7:4D,-69
CEP107,16,DAIICT_STAFF,34:15:93:5C:E7:90,-72
CEP107,16,DAIICT_Student,34:15:93:5C:E7:91,-72
CEP107,16,Attendance,34:15:93:5C:E7:93,-72
CEP107,16,DA_Public,34:15:93:5C:E7:92,-73
CEP107,16,Project_213,40:23:43:7E:FE:59,-75
CEP107,16,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP107,16,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP107,16,DA_Public,B0:7C:51:51:D6:22,-76
CEP107,16,Attendance,B0:7C:51:51:D6:23,-76
CEP107,16,DA_Public,C8:A6:08:45:29:D2,-86
CEP107,16,DAIICT_Student,C8:A6:08:45:29:D1,-87
CEP107,16,DA_Public,78:9F:6A:7B:DC:A2,-87
CEP107,16,DAIICT_STAFF,C8:A6:08:45:29:D0,-88
CEP107,16,Attendance,C8:A6:08:45:29:D3,-88
CEP107,16,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP107,16,Attendance,78:9F:6A:7B:DC:A3,-89
CEP107,16,Attendance,B0:7C:51:51:C7:A3,-90
CEP107,17,AndroidAP_6912,96:C6:12:9B:E7:4D,-55
CEP107,17,DA_Public,34:15:93:5C:E7:92,-70
CEP107,17,Attendance,34:15:93:5C:E7:93,-70
CEP107,17,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP107,17,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP107,17,Project_213,40:23:43:7E:FE:59,-74
CEP107,17,Vinay_sp,C4:12:F5:04:D3:38,-74
CEP107,17,DAIICT_STAFF,B0:7C:51:51:D6:20,-79
CEP107,17,DAIICT_Student,B0:7C:51:51:D6:21,-79
CEP107,17,Attendance,B0:7C:51:51:D6:23,-79
CEP107,17,DA_Public,B0:7C:51:51:D6:22,-80
CEP107,17,DAIICT_Student,78:9F:6A:7B:DC:A1,-89
CEP107,17,DA_Public,78:9F:6A:7B:DC:A2,-89
CEP107,17,Attendance,78:9F:6A:7B:DC:A3,-90
CEP107,17,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-90
CEP107,18,Attendance,34:15:93:5C:E7:93,-67
CEP107,18,Vinay_sp,C4:12:F5:04:D3:38,-67
CEP107,18,DAIICT_STAFF,34:15:93:5C:E7:90,-68
CEP107,18,DAIICT_Student,34:15:93:5C:E7:91,-68
CEP107,18,DA_Public,34:15:93:5C:E7:92,-68
CEP107,18,AndroidAP_6912,96:C6:12:9B:E7:4D,-69
CEP107,18,Project_213,40:23:43:7E:FE:59,-74
CEP107,18,DAIICT_STAFF,B0:7C:51:51:D6:20,-81
CEP107,18,DA_Public,B0:7C:51:51:D6:22,-81
CEP107,18,Attendance,B0:7C:51:51:D6:23,-81
CEP107,18,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP107,18,Attendance,78:9F:6A:7B:DC:A3,-85
CEP107,18,DA_Public,78:9F:6A:7B:DC:A2,-85
CEP107,18,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-86
CEP107,18,DAIICT_Student,78:9F:6A:7B:DC:A1,-86
CEP107,18,DAIICT_STAFF,C8:A6:08:45:29:D0,-86
CEP107,18,DAIICT_STAFF,B0:7C:51:51:C7:A0,-86
CEP107,18,DAIICT_Student,C8:A6:08:45:29:D1,-87
CEP107,18,DA_Public,C8:A6:08:45:29:D2,-87
CEP107,18,Attendance,C8:A6:08:45:29:D3,-87
CEP107,18,Smartcity,24:C9:A1:13:DD:E8,-89
CEP107,18,Attendance,B0:7C:51:51:C7:A3,-90
CEP108,1,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP108,1,DAIICT_Student,B0:7C:51:51:D6:21,-68
CEP108,1,DA_Public,B0:7C:51:51:D6:22,-68
CEP108,1,Attendance,B0:7C:51:51:D6:23,-68
CEP108,1,DAIICT_STAFF,34:15:93:5C:E7:90,-76
CEP108,1,Attendance,34:15:93:5C:E7:93,-76
CEP108,1,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP108,1,DA_Public,34:15:93:5C:E7:92,-77
CEP108,1,Attendance,C8:A6:08:45:29:D3,-80
CEP108,1,ESP_9453FB,36:94:54:94:53:FB,-82
CEP108,1,DAIICT_STAFF,C8:A6:08:45:29:D0,-82
CEP108,1,DAIICT_Student,C8:A6:08:45:29:D1,-82
CEP108,1,DA_Public,C8:A6:08:45:29:D2,-83
CEP108,1,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP108,1,DA_Public,78:9F:6A:7B:DC:A2,-84
CEP108,1,ESP_8A3238,36:94:54:8A:32:38,-85
CEP108,1,Attendance,78:9F:6A:7B:DC:A3,-85
CEP108,1,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-85
CEP108,1,ESP_945422,36:94:54:94:54:22,-86
CEP108,1,Vinay_sp,C4:12:F5:04:D3:38,-86
CEP108,1,AndroidAP_6912,96:C6:12:9B:E7:4D,-88
CEP108,2,Project_213,40:23:43:7E:FE:59,-70
CEP108,2,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP108,2,DAIICT_Student,B0:7C:51:51:D6:21,-70
CEP108,2,DA_Public,B0:7C:51:51:D6:22,-70
CEP108,2,Attendance,B0:7C:51:51:D6:23,-70
CEP108,2,AndroidAP_6912,96:C6:12:9B:E7:4D,-73
CEP108,2,DAIICT_STAFF,34:15:93:5C:E7:90,-75
CEP108,2,DAIICT_Student,34:15:93:5C:E7:91,-75
CEP108,2,DA_Public,34:15:93:5C:E7:92,-75
CEP108,2,Attendance,34:15:93:5C:E7:93,-75
CEP108,2,Vinay_sp,C4:12:F5:04:D3:38,-81
CEP108,2,DAIICT_STAFF,C8:A6:08:45:29:D0,-87
CEP108,2,Attendance,C8:A6:08:45:29:D3,-87
CEP108,2,DA_Public,C8:A6:08:45:29:D2,-87
CEP108,3,AndroidAP_6912,96:C6:12:9B:E7:4D,-67
CEP108,3,DAIICT_STAFF,B0:7C:51:51:D6:20,-67
CEP108,3,DAIICT_Student,B0:7C:51:51:D6:21,-67
CEP108,3,DA_Public,B0:7C:51:51:D6:22,-67
CEP108,3,Attendance,B0:7C:51:51:D6:23,-67
CEP108,3,Vinay_sp,C4:12:F5:04:D3:38,-72
CEP108,3,DAIICT_STAFF,34:15:93:5C:E7:90,-77
CEP108,3,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP108,3,DA_Public,34:15:93:5C:E7:92,-77
CEP108,3,Attendance,34:15:93:5C:E7:93,-77
CEP108,3,Project_213,40:23:43:7E:FE:59,-79
CEP108,3,ESP_6A8C22,52:02:91:6A:8C:22,-89
CEP108,3,DAIICT_STAFF,C8:A6:08:45:29:D0,-89
CEP108,3,Attendance,C8:A6:08:45:29:D3,-89
CEP108,3,DAIICT_Student,C8:A6:08:45:29:D1,-89
CEP108,3,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP108,3,ESP_8A3238,36:94:54:8A:32:38,-90
CEP108,3,DA_Public,C8:A6:08:45:29:D2,-90
CEP108,4,DAIICT_STAFF,B0:7C:51:51:D6:20,-72
CEP108,4,DAIICT_Student,B0:7C:51:51:D6:21,-72
CEP108,4,DA_Public,B0:7C:51:51:D6:22,-72
CEP108,4,Attendance,B0:7C:51:51:D6:23,-72
CEP108,4,Project_213,40:23:43:7E:FE:59,-77
CEP108,4,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP108,4,Attendance,34:15:93:5C:E7:93,-79
CEP108,4,DAIICT_Student,34:15:93:5C:E7:91,-80
CEP108,4,DA_Public,34:15:93:5C:E7:92,-80
CEP108,4,DA_Public,C8:A6:08:45:29:D2,-80
CEP108,4,Attendance,C8:A6:08:45:29:D3,-80
CEP108,4,DAIICT_STAFF,C8:A6:08:45:29:D0,-81
CEP108,4,DAIICT_Student,C8:A6:08:45:29:D1,-81
CEP108,4,Smartcity,24:C9:A1:13:DD:E8,-83
CEP108,4,AndroidAP_6912,96:C6:12:9B:E7:4D,-85
CEP108,4,ESP_945422,36:94:54:94:54:22,-88
CEP108,4,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP108,5,DAIICT_STAFF,B0:7C:51:51:D6:20,-74
CEP108,5,DAIICT_Student,B0:7C:51:51:D6:21,-74
CEP108,5,DA_Public,B0:7C:51:51:D6:22,-74
CEP108,5,Attendance,B0:7C:51:51:D6:23,-74
CEP108,5,DA_Public,C8:A6:08:45:29:D2,-81
CEP108,5,Attendance,C8:A6:08:45:29:D3,-81
CEP108,5,DAIICT_STAFF,C8:A6:08:45:29:D0,-82
CEP108,5,DAIICT_Student,C8:A6:08:45:29:D1,-82
CEP108,5,Attendance,34:15:93:5C:E7:93,-87
CEP108,5,Project_213,40:23:43:7E:FE:59,-88
CEP108,5,Smartcity,24:C9:A1:13:DD:E8,-88
CEP108,5,DAIICT_STAFF,34:15:93:5C:E7:90,-89
CEP108,5,DA_Public,34:15:93:5C:E7:92,-89
CEP108,5,Vinay_sp,C4:12:F5:04:D3:38,-89
CEP108,5,AndroidAP_6912,96:C6:12:9B:E7:4D,-90
CEP108,5,DAIICT_Student,34:15:93:5C:E7:91,-90
CEP108,6,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP108,6,DAIICT_Student,B0:7C:51:51:D6:21,-77
CEP108,6,DA_Public,B0:7C:51:51:D6:22,-77
CEP108,6,Attendance,B0:7C:51:51:D6:23,-77
CEP108,6,Vinay_sp,C4:12:F5:04:D3:38,-84
CEP108,6,Project_213,40:23:43:7E:FE:59,-87
CEP108,6,Smartcity,24:C9:A1:13:DD:E8,-88
CEP108,7,DAIICT_STAFF,34:15:93:5C:E7:90,-82
CEP108,7,Attendance,34:15:93:5C:E7:93,-82
CEP108,7,DA_Public,C8:A6:08:45:29:D2,-83
CEP108,7,DAIICT_Student,B0:7C:51:51:D6:21,-84
CEP108,7,DAIICT_STAFF,C8:A6:08:45:29:D0,-84
CEP108,7,DAIICT_Student,C8:A6:08:45:29:D1,-84
CEP108,7,Attendance,C8:A6:08:45:29:D3,-84
CEP108,7,DAIICT_STAFF,B0:7C:51:51:D6:20,-85
CEP108,7,DA_Public,B0:7C:51:51:D6:22,-85
CEP108,7,Attendance,B0:7C:51:51:D6:23,-85
CEP108,8,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP108,8,Attendance,B0:7C:51:51:D6:23,-76
CEP108,8,DAIICT_STAFF,B0:7C:51:51:D6:20,-77
CEP108,8,DA_Public,B0:7C:51:51:D6:22,-77
CEP108,8,Attendance,C8:A6:08:45:29:D3,-83
CEP108,8,DAIICT_STAFF,34:15:93:5C:E7:90,-84
CEP108,8,DAIICT_Student,34:15:93:5C:E7:91,-84
CEP108,8,Attendance,34:15:93:5C:E7:93,-84
CEP108,8,DAIICT_Student,C8:A6:08:45:29:D1,-84
CEP108,8,DA_Public,34:15:93:5C:E7:92,-85
CEP108,8,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP108,8,DA_Public,C8:A6:08:45:29:D2,-85
CEP108,8,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP108,9,DAIICT_Student,B0:7C:51:51:D6:21,-74
CEP108,9,DA_Public,B0:7C:51:51:D6:22,-74
CEP108,9,Attendance,B0:7C:51:51:D6:23,-74
CEP108,9,DAIICT_STAFF,B0:7C:51:51:D6:20,-75
CEP108,9,DAIICT_Student,34:15:93:5C:E7:91,-76
CEP108,9,Attendance,34:15:93:5C:E7:93,-76
CEP108,9,DAIICT_STAFF,34:15:93:5C:E7:90,-77
CEP108,9,DA_Public,34:15:93:5C:E7:92,-77
CEP108,9,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-85
CEP108,9,supersystem,50:84:92:57:3D:B1,-89
CEP108,9,DAIICT_STAFF,C8:A6:08:45:29:D0,-89
CEP108,9,Attendance,C8:A6:08:45:29:D3,-89
CEP108,9,DA_Public,C8:A6:08:45:29:D2,-89
CEP108,9,DAIICT_Student,C8:A6:08:45:29:D1,-90
CEP108,10,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP108,10,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP108,10,DA_Public,B0:7C:51:51:D6:22,-76
CEP108,10,Attendance,B0:7C:51:51:D6:23,-77
CEP108,10,Attendance,34:15:93:5C:E7:93,-79
CEP108,10,DAIICT_STAFF,34:15:93:5C:E7:90,-80
CEP108,10,DAIICT_Student,34:15:93:5C:E7:91,-80
CEP108,10,DA_Public,34:15:93:5C:E7:92,-80
CEP108,10,supersystem,50:84:92:57:3D:B1,-85
CEP108,10,DAIICT_Student,C8:A6:08:45:29:D1,-90
CEP108,10,DA_Public,C8:A6:08:45:29:D2,-90
CEP108,10,Attendance,C8:A6:08:45:29:D3,-90
CEP108,11,DAIICT_Student,B0:7C:51:51:D6:21,-63
CEP108,11,Attendance,B0:7C:51:51:D6:23,-63
CEP108,11,DAIICT_STAFF,B0:7C:51:51:D6:20,-64
CEP108,11,DA_Public,B0:7C:51:51:D6:22,-64
CEP108,11,Attendance,34:15:93:5C:E7:93,-65
CEP108,11,DAIICT_STAFF,34:15:93:5C:E7:90,-66
CEP108,11,DA_Public,34:15:93:5C:E7:92,-66
CEP108,11,DAIICT_Student,34:15:93:5C:E7:91,-66
CEP108,11,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP108,11,Attendance,C8:A6:08:45:29:D3,-85
CEP108,11,DA_Public,C8:A6:08:45:29:D2,-85
CEP108,11,supersystem,50:84:92:57:3D:B1,-86
CEP108,11,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP108,11,Project_213,40:23:43:7E:FE:59,-89
CEP108,11,AndroidAP_6912,96:C6:12:9B:E7:4D,-90
CEP108,12,DAIICT_STAFF,B0:7C:51:51:D6:20,-64
CEP108,12,DAIICT_Student,B0:7C:51:51:D6:21,-64
CEP108,12,DA_Public,B0:7C:51:51:D6:22,-65
CEP108,12,Attendance,B0:7C:51:51:D6:23,-65
CEP108,12,DAIICT_Student,34:15:93:5C:E7:91,-78
CEP108,12,Attendance,34:15:93:5C:E7:93,-78
CEP108,12,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP108,12,DA_Public,34:15:93:5C:E7:92,-80
CEP108,12,DAIICT_Student,C8:A6:08:45:29:D1,-81
CEP108,12,DA_Public,C8:A6:08:45:29:D2,-81
CEP108,12,Attendance,C8:A6:08:45:29:D3,-81
CEP108,12,DAIICT_STAFF,C8:A6:08:45:29:D0,-82
CEP108,12,Project_213,40:23:43:7E:FE:59,-86
CEP108,12,Vinay_sp,C4:12:F5:04:D3:38,-88
CEP108,13,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP108,13,DAIICT_Student,B0:7C:51:51:D6:21,-70
CEP108,13,DA_Public,B0:7C:51:51:D6:22,-70
CEP108,13,Attendance,B0:7C:51:51:D6:23,-70
CEP108,13,DAIICT_STAFF,C8:A6:08:45:29:D0,-72
CEP108,13,DAIICT_Student,C8:A6:08:45:29:D1,-72
CEP108,13,DA_Public,C8:A6:08:45:29:D2,-72
CEP108,13,Attendance,C8:A6:08:45:29:D3,-72
CEP108,13,Attendance,34:15:93:5C:E7:93,-79
CEP108,13,DAIICT_Student,34:15:93:5C:E7:91,-80
CEP108,13,DAIICT_STAFF,34:15:93:5C:E7:90,-81
CEP108,13,DA_Public,34:15:93:5C:E7:92,-81
CEP108,13,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-83
CEP108,13,AndroidAP_6912,96:C6:12:9B:E7:4D,-88
CEP108,13,OnePlus Nord CE4,CE:DE:1A:2E:87:1B,-90
CEP108,14,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP108,14,DAIICT_Student,B0:7C:51:51:D6:21,-68
CEP108,14,DA_Public,B0:7C:51:51:D6:22,-68
CEP108,14,Attendance,B0:7C:51:51:D6:23,-68
CEP108,14,DAIICT_STAFF,C8:A6:08:45:29:D0,-76
CEP108,14,DAIICT_Student,C8:A6:08:45:29:D1,-77
CEP108,14,DA_Public,C8:A6:08:45:29:D2,-77
CEP108,14,Attendance,C8:A6:08:45:29:D3,-77
CEP108,14,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-78
CEP108,14,vivo V40,16:94:0E:C2:27:FE,-83
CEP108,14,DAIICT_STAFF,34:15:93:5C:E7:90,-83
CEP108,14,DA_Public,34:15:93:5C:E7:92,-83
CEP108,14,Attendance,34:15:93:5C:E7:93,-83
CEP108,14,Vinay_sp,C4:12:F5:04:D3:38,-83
CEP108,14,DAIICT_Student,34:15:93:5C:E7:91,-84
CEP108,14,Attendance,78:9F:6A:7B:DC:A3,-89
CEP108,15,Attendance,34:15:93:5C:E7:93,-59
CEP108,15,DAIICT_STAFF,34:15:93:5C:E7:90,-62
CEP108,15,DAIICT_Student,34:15:93:5C:E7:91,-62
CEP108,15,DA_Public,34:15:93:5C:E7:92,-62
CEP108,15,DAIICT_STAFF,B0:7C:51:51:D6:20,-66
CEP108,15,DAIICT_Student,B0:7C:51:51:D6:21,-66
CEP108,15,DA_Public,B0:7C:51:51:D6:22,-66
CEP108,15,Attendance,B0:7C:51:51:D6:23,-66
CEP108,15,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-77
CEP108,15,DAIICT_Student,78:9F:6A:7B:DC:A1,-77
CEP108,15,DA_Public,78:9F:6A:7B:DC:A2,-78
CEP108,15,Attendance,78:9F:6A:7B:DC:A3,-78
CEP108,15,DAIICT_STAFF,C8:A6:08:45:29:D0,-78
CEP108,15,DAIICT_Student,C8:A6:08:45:29:D1,-78
CEP108,15,DA_Public,C8:A6:08:45:29:D2,-78
